That , T , 312 , 1418166657835 , -218.0353 , 674.5914
by , b , 181 , 1418166657869 , 104.0466 , 421.5079
take , t , 139 , 1418166657947 , 154.0927 , 344.7239
to , t , 136 , 1418166657984 , 69.6924 , 340.2584
to , o , 137 , 1418166658033 , 102.3689 , 335.6516
against , n , 153 , 1418166658070 , 474.3132 , 369.5325
against , g , 150 , 1418166658214 , 414.3316 , 360.9856
Fortune , o , 124 , 1418166659578 , 882.5746 , 286.8054
sleep , s , 215 , 1418166659989 , 922.6448 , 463.7624
Or , O , 133 , 1418166660023 , -36.0208 , 339.507
No , N , 223 , 1418166660058 , -256.095 , 565.7222
No , N , 223 , 1418166660094 , -141.5046 , 493.9655
us , s , 558 , 1418166663427 , 272.3787 , 1149.4813
The , T , 676 , 1418166663461 , -226.3943 , 1486.3137
The , T , 773 , 1418166663496 , -449.9061 , 1644.4984
That , T , 814 , 1418166663541 , -584.6623 , 1714.5485
The , T , 773 , 1418166663576 , -759.3094 , 1645.9307
With , W , 897 , 1418166663612 , -982.3447 , 1903.1527
With , W , 897 , 1418166663647 , -891.8727 , 1888.0714
With , W , 897 , 1418166663682 , -917.641 , 1927.3497
But , B , 988 , 1418166663729 , -1053.2792 , 2077.1699
The , T , 1034 , 1418166663764 , -1122.5667 , 2158.7524
Thus , T , 1205 , 1418166663799 , -1537.9675 , 2514.8113
And , A , 1251 , 1418166663836 , -1428.39 , 2646.1802
And , A , 1251 , 1418166663872 , -1467.2343 , 2624.6958
Is , I , 1290 , 1418166663908 , -1525.5232 , 2753.8242
Is , I , 1290 , 1418166663944 , -1485.2333 , 2750.9592
Is , I , 1290 , 1418166663979 , -1465.942 , 2772.3821
makes , s , 597 , 1418166664024 , 218.2163 , 1275.2941
For , F , 626 , 1418166664059 , -8.2727 , 1384.0798
who , w , 630 , 1418166664094 , 85.7772 , 1369.6351
who , w , 630 , 1418166664163 , 100.3432 , 1360.9399
For , r , 628 , 1418166664199 , 36.2924 , 1393.1322
That , T , 588 , 1418166664245 , 0.3542 , 1304.2438
makes , m , 593 , 1418166664280 , 129.4933 , 1247.4077
That , T , 588 , 1418166664315 , -40.2097 , 1285.5153
That , h , 589 , 1418166664350 , 30.7502 , 1270.444
That , T , 814 , 1418166664430 , -452.2888 , 1745.7583
